tag,algo,precision,recall,auprc,prevalence
L4,enet,1.0,0.27205882352941174,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.2647058823529412,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.25735294117647056,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.25,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.2426470588235294,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.23529411764705882,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.22794117647058823,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.22058823529411764,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.21323529411764705,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.20588235294117646,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.19852941176470587,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.19117647058823528,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.18382352941176472,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.17647058823529413,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.16911764705882354,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.16176470588235295,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.15441176470588236,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.14705882352941177,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.13970588235294118,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.1323529411764706,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.125,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.11764705882352941,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.11029411764705882,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.10294117647058823,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.09558823529411764,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.08823529411764706,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.08088235294117647,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.07352941176470588,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.0661764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.058823529411764705,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.051470588235294115,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.04411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.03676470588235294,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.029411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.022058823529411766,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.014705882352941176,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.007352941176470588,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.0,0.9746691733089087,0.7195767195767195
